"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","logCPM","PValue","FDR"
"4408","GB52789",4571,2512,5484,9022,5037,5504,7894,9385,5935,5268,7558,7551,0.389800930618859,9.64013644060856,0.214619599839281,0.413610140797344
"4409","GB42043",1387,1421,2155,2984,2603,1764,3282,2490,3455,2681,3167,2889,0.372761767883221,8.32713267475889,0.214736912754292,0.413742361952304
"4410","GB46916",148,97,304,388,267,290,396,372,340,310,407,298,0.286832654042099,5.21435269850712,0.214915615882547,0.413992779347445
"4411","GB41423",165,111,235,287,267,330,362,454,627,538,569,495,-0.251289886095525,5.42303141101424,0.215041040229712,0.414040813179233
"4412","GB53104",790,261,1070,1067,911,1703,3474,1552,1084,2502,2841,1658,-0.446722713264931,7.5219940678678,0.215086769695109,0.414040813179233
"4413","GB54806",35,25,89,69,144,97,104,98,291,360,107,145,-0.431752618381407,3.89181729735703,0.215034275942672,0.414040813179233
"4414","GB52542",21,7,23,38,15,31,24,40,65,49,51,95,-0.404155320402247,2.18978598197502,0.215155021496605,0.414078366020313
"4415","GB44397",99,53,168,162,154,195,206,191,209,218,161,207,0.28925512714759,4.39186312015526,0.215334212364584,0.414329362182819
"4416","GB52596",292,415,162,191,381,206,661,450,354,326,256,438,0.53015154163542,5.6370464376012,0.215553910756412,0.414658168450117
"4417","GB42524",58,44,64,51,73,59,175,114,201,92,138,165,-0.378095974513999,3.64155453316097,0.215657490343107,0.414690546236732
"4418","GB47055",79,23,128,88,100,203,162,101,348,614,193,99,-0.48337467311824,4.32556415196783,0.215766005222643,0.414690546236732
"4419","GB47579",23,58,63,120,129,95,183,12,43,40,246,28,0.677688093885983,3.50444910308623,0.215764289553762,0.414690546236732
"4420","GB50364",29,43,47,62,56,81,66,70,104,67,102,77,0.316979467418981,3.0903581917669,0.215753871876803,0.414690546236732
"4421","GB40405",589,281,788,884,711,1242,1072,1176,1931,1938,2652,1635,-0.339854190379552,7.12428345965383,0.216038163860746,0.41479078284454
"4422","GB40694",50,65,48,58,102,92,142,189,213,166,166,184,-0.369731473889417,3.88831268488933,0.21592228571072,0.41479078284454
"4423","GB44122",117,48,319,314,159,786,623,693,353,419,1111,586,-0.455933073120562,5.67200452695546,0.215964213739116,0.41479078284454
"4424","GB49529",360,213,765,774,725,1106,848,790,931,932,1171,750,0.324347470616735,6.55798152860555,0.216039586413289,0.41479078284454
"4425","GB50957",904,1043,1384,1249,1473,747,1162,1692,2899,1803,1695,1437,0.411662178208865,7.55287399264123,0.216062297126202,0.41479078284454
"4426","GB53877",11,16,21,29,28,38,41,36,39,32,27,17,0.408311460304386,1.8943769699455,0.216218478979382,0.414996832112483
"4427","GB52904",44,15,66,74,58,92,49,101,139,160,212,140,-0.339589975215705,3.44310885470284,0.216310335954792,0.41507935485339
"4428","GB50594",128,57,157,223,133,239,204,263,174,181,275,241,0.295426938559804,4.54976680975603,0.216499489468386,0.415160984883508
"4429","GB50897",2837,502,2912,3826,2146,6535,3301,6088,5396,7442,18743,5760,-0.487926061780736,9.19095525731061,0.216428353482076,0.415160984883508
"4430","GB54381",61,39,129,197,95,183,126,252,281,214,403,257,-0.300597500280253,4.38892782110371,0.216490792643187,0.415160984883508
"4431","GB51606",137,84,249,286,166,297,240,337,227,350,337,267,0.28527447803329,4.93301743601297,0.216738141529079,0.415524827869449
"4432","GB44302",38,43,41,45,66,62,103,55,95,56,59,62,0.391922429099233,3.00754931539609,0.216809506221572,0.41556785996215
"4433","GB47089",154,107,250,411,296,240,312,373,464,347,360,305,0.271730071093241,5.2059926740127,0.216924407483666,0.415694302182211
"4434","GB40929",78,47,94,119,158,154,205,216,244,228,303,225,-0.271992122036147,4.33689884434871,0.217269191106107,0.415820698170582
"4435","GB46615",75,48,121,126,147,116,167,221,349,202,248,231,-0.2719342836931,4.3138552738544,0.217324956180975,0.415820698170582
"4436","GB46620",258,231,601,393,274,824,964,1405,751,693,1412,808,-0.387111407411332,6.38221079809801,0.21738195651272,0.415820698170582
"4437","GB50367",22,24,37,37,32,28,45,43,57,46,40,38,0.344510015323623,2.30797640057628,0.217283087871255,0.415820698170582
"4438","GB51840",86,12,26,30,65,101,178,188,81,135,195,51,-0.529333971180418,3.51668394700473,0.217295760455053,0.415820698170582
"4439","GB52775",394,268,709,448,337,2220,328,763,957,2027,351,608,0.556571997744933,6.5834142871698,0.217163245351617,0.415820698170582
"4440","GB55574",699,797,825,1187,936,1510,1856,2223,3497,1820,2458,3219,-0.372990237144178,7.66941879760842,0.217364890378476,0.415820698170582
"4441","GB55930",244,72,235,365,322,678,321,523,578,948,1901,376,-0.435136043632775,5.88253448598932,0.217273157252046,0.415820698170582
"4442","GB40428",74,53,99,153,106,132,135,148,159,169,155,158,0.270575046729791,4.00142668132088,0.217438407345346,0.415835045114524
"4443","GB40243",29,36,50,73,66,57,57,75,119,57,80,83,0.317393525497372,3.04169274231483,0.217504898157139,0.415868582004252
"4444","GB49147",75,78,191,190,67,394,350,367,326,219,569,418,-0.384606101283015,4.94596209910886,0.217680604165729,0.416017262629442
"4445","GB54328",213,95,361,428,326,429,438,451,490,443,471,341,0.281393830455274,5.50856684853264,0.217658988676249,0.416017262629442
"4446","GB41471",397,211,422,508,1368,498,1242,834,2418,1232,1394,1338,-0.423788971251308,6.80420259507846,0.217752835981855,0.416026305821211
"4447","GB44894",416,196,520,1148,515,876,614,1001,1123,817,880,592,0.335544968229675,6.44377226602338,0.217783282164441,0.416026305821211
"4448","GB48930",11,24,22,38,23,25,36,31,26,44,37,29,0.403413538483629,1.96139072514115,0.218048191002262,0.416438710108861
"4449","GB54505",55,44,80,89,89,73,66,100,138,129,126,114,0.285510369879854,3.52745885036233,0.21844142213641,0.417095949887346
"4450","GB43117",63,50,132,209,118,121,134,175,250,163,145,137,0.295749583007815,4.11357279604609,0.21862640390638,0.417261581933206
"4451","GB54809",239,189,245,302,331,276,395,360,351,479,547,355,0.302032833526388,5.43453470396902,0.21858036077184,0.417261581933206
"4452","GB43643",787,1675,597,770,789,996,1629,1316,1607,1386,1658,1591,0.51999090183416,7.44571260286579,0.218896104013933,0.417682480592623
"4453","GB49276",153,73,118,143,326,159,467,256,520,201,467,448,-0.37629481846263,5.02354100976409,0.218993451806181,0.417774393239054
"4454","GB48776",28,14,61,40,41,76,44,73,112,127,176,82,-0.36183556966641,3.05766448025781,0.219170738429482,0.417831109281519
"4455","GB49406",131,71,176,237,159,258,217,327,413,388,531,377,-0.25478659176031,4.97188800835853,0.219102705462907,0.417831109281519
"4456","GB51489",21,24,26,87,43,71,30,95,190,106,110,130,-0.405238533324286,3.13948505534884,0.219156011955065,0.417831109281519
"4457","GB54314",410,197,577,690,515,553,576,751,637,619,888,848,0.299672759366696,6.22001174401902,0.219411728026797,0.418196686019215
"4458","GB41076",20,14,52,46,30,46,50,39,136,92,117,62,-0.357839728827996,2.75928578604804,0.219554772914979,0.418375458930629
"4459","GB55158",20,40,37,160,40,53,46,78,175,56,73,41,0.470818412465173,3.0768987415112,0.219649793945886,0.418462659692824
"4460","GB45115",549,316,802,1222,1695,1339,2904,2215,2263,1642,2989,1294,-0.40261695200304,7.52135093495584,0.219980588300507,0.418904975927551
"4461","GB52637",83,69,83,147,96,118,127,174,193,115,185,135,0.289809064971101,4.00271130189982,0.219946083281162,0.418904975927551
"4462","GB51665",804,424,1453,1544,1315,1393,1261,1245,1986,1645,1902,1888,0.328056532618463,7.41467421405657,0.220051177845338,0.418945485386854
"4463","GB40824",88,70,134,188,116,671,137,221,287,271,386,297,0.4182760173343,4.81579246878565,0.220377866377876,0.419473442724638
"4464","GB49753",648,63,174,335,345,489,39,272,220,736,1219,41,0.733723432141761,5.5796570002796,0.220967211361561,0.420406822064157
"4465","GB53208",84,94,148,204,148,184,211,222,242,219,206,202,0.277066006356881,4.50203038703521,0.220954657375576,0.420406822064157
"4466","GB44124",36,13,52,49,45,77,45,81,110,137,126,120,-0.332573893734929,3.10542570457487,0.22104720606018,0.420464848965792
"4467","GB52238",39,16,34,69,46,139,58,107,116,110,216,177,-0.384478487693968,3.40517134092255,0.22122459469866,0.420708066255902
"4468","GB45746",3208,142,586,2447,302,3441,450,2318,798,1473,5351,1122,0.739621581357424,7.79968517356741,0.221368857884845,0.420888193315075
"4469","GB53719",1609,2462,1262,1587,1683,2308,2623,3031,2476,2303,3273,3507,0.463895187135638,8.31822021305437,0.221452095575648,0.420952238065592
"4470","GB47142",56,76,394,317,384,387,559,369,687,636,899,427,-0.382804244164422,5.59222814256956,0.221738994704066,0.421403302015893
"4471","GB41626",18,18,40,59,54,25,42,55,60,43,67,39,0.351604734127069,2.46447193165033,0.221863182747195,0.421545009491708
"4472","GB40102",101,43,164,206,173,197,213,230,191,235,218,142,0.301415543223745,4.43914349739309,0.22197049067434,0.421654588166038
"4473","GB48451",393,336,431,909,544,536,577,639,1191,776,904,755,0.315763928215716,6.35977288832472,0.222078531748257,0.421671239875156
"4474","GB55020",239,361,236,209,463,444,889,704,726,969,1043,1022,-0.413789322763881,6.19742165719964,0.222075865099734,0.421671239875156
"4475","GB52328",27,22,29,27,37,37,43,48,81,73,94,119,-0.387658500309269,2.67568992107,0.222258943587173,0.421919491792856
"4476","GB49883",75,51,89,103,81,142,117,163,248,194,280,252,-0.288560880559809,4.12067383859448,0.22233432647688,0.421968298351451
"4477","GB55416",20,72,100,201,87,66,21,142,262,47,65,177,0.565900733027682,3.71589389609403,0.222577268481956,0.42233502250485
"4478","GB46190",147,121,302,403,276,320,457,488,303,314,348,240,0.323358570838684,5.28330479055643,0.22268372474027,0.422442662275255
"4479","GB41305",82,59,119,172,109,204,158,271,298,253,448,231,-0.277592556371418,4.51827717576195,0.22274905246288,0.422472248419774
"4480","GB44560",1291,561,1159,2900,1081,1773,1294,2136,3455,1377,2579,1538,0.376775556246564,7.72785607467796,0.22318742717779,0.423209195061457
"4481","GB45867",85,48,143,232,127,169,140,204,263,188,227,160,0.270610349774545,4.31995594209874,0.223316251277564,0.423358972238989
"4482","GB44431",721,505,1342,1711,1034,1802,1429,1540,1813,1967,1746,1456,0.329864121508678,7.4400584081972,0.223452128865212,0.423522051474782
"4483","GB51143",66,53,91,135,105,104,91,130,191,151,196,110,0.268695804672645,3.86860634567996,0.223591221415643,0.423691150106153
"4484","GB42706",23,16,24,38,23,66,44,67,88,73,110,61,-0.34482170144572,2.63333431074034,0.223905978627212,0.424192972443838
"4485","GB53136",70,37,115,115,98,150,128,163,162,118,166,122,0.276646317662266,3.89158995478139,0.224028494861112,0.42433044901787
"4486","GB48979",143,42,105,108,57,108,95,185,114,127,120,183,0.379745325699454,3.90597880336744,0.224118058811752,0.42433922951246
"4487","GB49123",417,190,287,475,306,593,547,739,885,932,1254,1035,-0.321009168222088,6.202181668059,0.22413303388139,0.42433922951246
"4488","GB49383",9,19,25,56,43,43,43,67,143,66,71,76,-0.386166246297051,2.67890855860809,0.224290273712154,0.42454230730498
"4489","GB46569",1918,1050,4101,5375,3287,4719,3172,4168,6084,5183,5483,3907,0.347949966732545,8.91144908841112,0.224476932399696,0.424800966971579
"4490","GB45126",275,352,446,520,534,489,621,574,800,763,759,576,0.312467317467477,6.14667535458341,0.224723608145608,0.425173062627381
"4491","GB52842",28,30,45,98,37,87,26,133,274,122,122,141,-0.426914830117961,3.41697661152858,0.225055197888151,0.425705612571776
"4492","GB46318",375,289,422,839,606,563,550,869,900,703,619,922,0.315737208251376,6.31014691998353,0.225127515699893,0.425747605937353
"4493","GB41000",202,690,130,184,374,182,659,510,422,370,367,526,0.614694702859494,5.86101509364905,0.225192388347648,0.4257755038979
"4494","GB55464",39,26,78,69,51,39,86,67,86,52,81,65,0.345156092015586,2.98707670071091,0.225338910733611,0.425957731793953
"4495","GB44725",217,95,267,413,210,365,338,362,365,314,527,401,0.271192272122028,5.29676223155453,0.225390642421757,0.425960735789283
"4496","GB49927",16,15,19,59,35,49,22,69,152,57,80,91,-0.406698563969527,2.65894172682517,0.225691665975771,0.426139754709114
"4497","GB50743",33,37,72,63,50,84,81,115,219,104,166,123,-0.318547668852179,3.47589207778336,0.225701894120088,0.426139754709114
"4498","GB52026",121,121,167,340,156,195,178,247,433,232,358,275,0.286624584405233,4.84795792458957,0.22573618554338,0.426139754709114
"4499","GB52426",52,61,113,125,134,179,140,164,357,283,387,204,-0.302009969980469,4.37905699876176,0.225662140757561,0.426139754709114
"4500","GB54814",5344,2701,7920,12777,7123,6898,10097,11002,8338,7267,10690,10033,0.374179751434397,10.0178239996073,0.225632254685742,0.426139754709114
"4501","GB40748",167,86,247,349,197,347,257,387,359,338,440,280,0.259057864027053,5.12241004912563,0.226176445881138,0.426496982854666
"4502","GB51836",86,64,145,179,143,162,147,191,275,182,198,205,0.251982761509952,4.33711763769414,0.226091129604341,0.426496982854666
"4503","GB52956",65,289,70,105,181,138,96,314,449,153,104,273,0.589952188129081,4.70943611024593,0.226122541595592,0.426496982854666
"4504","GB53023",265,96,366,460,276,563,306,491,753,516,561,290,0.305477080692232,5.61806939520303,0.226156255640687,0.426496982854666
"4505","GB53028",92,50,181,211,1013,217,1592,147,1765,411,541,288,-0.698220805840091,5.92718810127077,0.225983827715492,0.426496982854666
"4506","GB44898",282,103,359,422,398,424,559,549,458,449,398,338,0.314597877269334,5.62339067290121,0.226337970073059,0.426706847707642
"4507","GB46742",55,31,76,95,86,98,119,136,106,83,100,78,0.318528308043884,3.48885014992011,0.226508398919532,0.42693340333291
"4508","GB54498",38,23,48,114,71,84,68,81,104,100,111,76,0.302767168255948,3.22871776825618,0.22656909061783,0.426953066725481
"4509","GB45509",18,16,5,22,32,25,52,42,66,46,104,20,-0.499159845042334,2.17197404203691,0.22678407105399,0.427263402883931
"4510","GB40875",4154,2041,6984,10058,5772,7105,9420,9513,6573,5872,8265,7335,0.380276561718728,9.74776858227287,0.226864783311783,0.427320694952016
"4511","GB49490",42,46,113,184,96,177,138,186,346,241,293,223,-0.290128982221481,4.29357921544869,0.227189306701784,0.427837100516883
"4512","GB49392",964,762,3095,2769,4839,1230,2488,1674,3507,4661,3893,1429,0.472518274070773,8.32204653055422,0.227417677040634,0.42817224433958
"4513","GB51627",99,64,198,207,193,230,211,221,255,304,273,194,0.264227266067526,4.64029919433761,0.227607147112784,0.428434016114137
"4514","GB44032",2055,1799,2136,2416,2482,2947,3755,3925,3133,2996,3590,3159,0.375168323980426,8.54092104147585,0.227806741411506,0.428714724920412
"4515","GB49608",403,226,433,666,485,785,478,542,955,884,955,713,0.290716009486011,6.24496319186309,0.228049448362951,0.429076426100392
"4516","GB45096",32,28,37,40,20,61,31,50,47,64,57,74,0.366147479915452,2.55400345227368,0.228163669857156,0.429169631957639
"4517","GB48918",13,0,27,12,15,34,29,28,35,42,63,43,-0.453692530687462,1.77296166084375,0.228250547049395,0.429169631957639
"4518","GB48944",42,34,76,131,74,89,92,100,154,94,135,82,0.288789613041753,3.49479958785929,0.228215774021911,0.429169631957639
"4519","GB51506",4,10,21,30,13,28,17,57,64,26,51,42,-0.421215204819517,1.85694105823481,0.228480336620281,0.429506629694464
"4520","GB48962",57,23,48,43,79,107,61,116,175,160,135,203,-0.357294249350435,3.54628513070916,0.228680494546828,0.429787787870642
"4521","GB52953",2,12,27,76,30,23,11,96,162,29,43,119,-0.627244309320389,2.55717912487217,0.228934943071812,0.430170834194877
"4522","GB43160",40,27,81,126,103,128,109,172,239,198,239,126,-0.282643952967991,3.91088108383114,0.229076976224997,0.430247382938614
"4523","GB46375",283,143,482,560,405,696,477,627,622,584,814,587,0.277246150836663,5.97692621319391,0.22903357577899,0.430247382938614
"4524","GB52575",94,80,129,186,125,178,204,286,413,275,286,314,-0.263740285171696,4.64877791982292,0.229481177009544,0.430911272921325
"4525","GB52702",222,294,279,443,313,658,545,718,931,1081,1589,654,-0.350408395129012,6.20363133072314,0.229577302673497,0.430996505240079
"4526","GB48247",135,938,239,283,314,311,393,367,734,746,883,783,0.604724866005365,6.20359855780926,0.229745807417121,0.431217550598418
"4527","GB41377",29,15,25,27,37,28,57,57,58,86,67,64,-0.364723944946331,2.49818823997262,0.229827692345523,0.431259555224453
"4528","GB45689",134,74,245,240,318,303,392,353,613,528,508,413,-0.265719687359965,5.30279069238653,0.229971251932522,0.431259555224453
"4529","GB47153",19,1,65,76,48,83,30,79,148,119,206,113,-0.491583601292833,3.15963941370355,0.2299693006122,0.431259555224453
"4530","GB53288",26,24,28,24,36,119,53,35,58,35,350,219,-0.610713202571028,3.20951517051087,0.229888008216976,0.431259555224453
"4531","GB44220",79,302,126,158,248,108,92,360,622,97,102,346,0.604274460011841,4.91948105950359,0.230226279328602,0.43164251664014
"4532","GB46227",3857,2751,5255,9705,3592,3726,7879,5772,7287,4043,5296,8881,0.416725478139627,9.49755135547679,0.230389741165021,0.431853674138758
"4533","GB41549",17,6,21,5,16,34,22,28,35,47,77,48,-0.458656021125362,1.84311614533163,0.230773367192217,0.432477333840257
"4534","GB42848",552,473,1044,1198,925,1172,1240,1261,1317,1332,1390,1215,0.3181405876501,7.08456475152348,0.230905350334842,0.432629234912767
"4535","GB46151",13,11,21,12,27,13,24,35,65,27,40,68,-0.451517393019391,1.87007373164444,0.230969954364154,0.432654853875081
"4536","GB53135",69,12,80,77,83,147,113,138,194,205,244,142,-0.330774432672234,3.83425008029141,0.231338535830554,0.433249749091834
"4537","GB41418",4725,383,1817,3172,1867,5056,951,2261,1863,2735,12590,1402,0.632750745188725,8.60434705387566,0.231443525816196,0.433350837956489
