"","ID","NP.1","NP.3","NP.4","NP.5","NP.6","NS.3","NP.2","NS.1","NS.2","NS.4","NS.5","NS.6","logFC","logCPM","PValue","FDR"
"4798","GB54848",376,219,671,828,605,831,812,874,767,812,867,735,0.307102221309915,6.42621680555653,0.225360403450343,0.399007217030152
"4799","GB51721",20,15,33,34,27,40,36,46,112,66,88,47,-0.350903712736207,2.47387101589363,0.225418864452941,0.399027558559644
"4800","GB44486",77,42,103,130,88,144,124,172,217,205,322,196,-0.270268892451062,4.13887995684765,0.225603006275177,0.399270320480756
"4801","GB43676",28,31,116,166,104,133,69,131,260,190,251,189,-0.347244491675614,3.97728907743636,0.225871713049126,0.399611458493015
"4802","GB50959",124,84,202,192,193,206,274,370,516,416,485,356,-0.244945372196555,5.03415212159228,0.225983925438546,0.399611458493015
"4803","GB53382",272,216,482,589,436,511,486,648,682,633,741,539,0.269868372831329,5.99876932644924,0.225974357546936,0.399611458493015
"4804","GB53653",105,56,140,215,100,145,113,187,188,140,222,215,0.279290311665328,4.2390863729409,0.225896442247804,0.399611458493015
"4805","GB46761",282,166,491,694,532,429,539,612,868,696,770,598,0.281367638649785,6.06153593511092,0.226361963411395,0.400196644990594
"4806","GB44312",11,4,51,40,47,51,48,63,90,81,90,67,-0.3698897735969,2.63368711037338,0.226429169592688,0.40021200424141
"4807","GB46878",51,25,74,90,89,120,96,113,209,146,175,165,-0.277720804320014,3.71265992815493,0.226464873971567,0.40021200424141
"4808","GB40301",961,469,766,1254,622,824,1168,1124,1388,1130,1557,1758,0.360312687083405,7.08026420582639,0.226712288188824,0.400565908519979
"4809","GB49488",13,25,44,88,39,75,50,64,151,85,113,115,-0.37056103787656,3.05907435318263,0.226896512425764,0.400724713733236
"4810","GB52061",92,55,146,132,119,152,137,179,215,183,193,121,0.265012975857038,4.16155718373225,0.226889912643585,0.400724713733236
"4811","GB45663",48,57,52,59,80,90,89,67,127,101,117,102,0.324511626505721,3.40957162467375,0.227288290097448,0.401290045050722
"4812","GB54656",61,38,78,122,70,83,103,116,124,119,137,128,0.278491463193532,3.60819367519897,0.227311088497242,0.401290045050722
"4813","GB50023",36,24,42,39,29,49,46,46,63,64,49,55,0.321324708775151,2.56193482059157,0.227537008040826,0.401521994870548
"4814","GB55665",205,109,282,392,280,335,317,337,447,391,459,436,0.245848846126994,5.34335644635009,0.227491233105031,0.401521994870548
"4815","GB44949",45,46,43,68,85,104,102,98,224,161,215,143,-0.331771866533169,3.696138555039,0.227676469662558,0.401625960744938
"4816","GB52630",31,34,57,116,161,46,123,67,241,83,106,159,0.43262246025341,3.61621395356018,0.227690479923204,0.401625960744938
"4817","GB45657",199,153,408,444,446,463,649,550,571,541,704,470,0.282672603504884,5.81830660199758,0.227752466692073,0.401651900466921
"4818","GB49802",44,9,38,46,49,40,97,88,78,69,42,46,0.421177405790521,2.76047813462993,0.228070906090146,0.401889943319957
"4819","GB51723",148,68,257,286,299,346,366,325,350,340,405,229,0.286900536338649,5.1136085409098,0.228076682371455,0.401889943319957
"4820","GB52640",33,20,50,66,48,89,54,97,111,97,128,80,-0.298209729365221,3.11306188175652,0.227997615974844,0.401889943319957
"4821","GB52981",66,56,125,142,112,154,110,142,187,150,160,139,0.255321630170436,4.00713486980927,0.228036599672109,0.401889943319957
"4822","GB44410",80,59,117,170,146,155,171,177,251,174,228,144,0.254942193076559,4.25377455484976,0.228397513737507,0.402371812360042
"4823","GB45297",134,80,189,232,174,200,261,376,413,391,503,443,-0.244309634934974,5.02887023740456,0.229018624805307,0.403215174657218
"4824","GB46902",20,6,29,16,17,29,21,23,52,55,62,51,-0.404409420388655,1.95038930971221,0.229001130874975,0.403215174657218
"4825","GB50018",165,110,212,361,261,287,334,338,384,384,453,331,0.249969938013002,5.19934232736645,0.228948856037873,0.403215174657218
"4826","GB42085",41,29,66,80,72,108,96,123,148,142,178,136,-0.271344589872826,3.57684156726571,0.229191818309131,0.403436489128899
"4827","GB55770",83,69,151,212,137,193,163,224,374,334,379,292,-0.26049253699635,4.65057335113401,0.229307872444213,0.403557152768508
"4828","GB51894",111,50,156,194,183,205,247,310,373,335,398,357,-0.244524761920514,4.80311697665801,0.229697459459964,0.404159055118557
"4829","GB42940",273,198,609,757,477,773,587,770,1329,1230,1507,876,-0.313586224582914,6.46661293092677,0.229866936196074,0.404206090454491
"4830","GB48360",72,31,122,133,97,128,121,149,265,198,281,240,-0.269204178970277,4.13344690781304,0.229854847232045,0.404206090454491
"4831","GB50949",178,107,311,400,389,359,374,340,706,440,383,354,0.275866974057176,5.44735850721437,0.229779561670926,0.404206090454491
"4832","GB47160",94,84,177,268,200,225,203,225,350,221,283,248,0.250103427652736,4.71210143436556,0.230406898078395,0.405014414107831
"4833","GB54746",142,69,214,220,172,241,245,310,241,230,318,227,0.267554063660446,4.75899184198852,0.230421973323502,0.405014414107831
"4834","GB50251",83,43,89,131,130,98,160,177,221,122,159,169,0.286289168320102,4.01291492386034,0.230615887244403,0.405173118124239
"4835","GB52075",74,42,115,133,106,158,139,191,254,196,288,228,-0.248809507121166,4.2201876861421,0.230652600408757,0.405173118124239
"4836","GB55330",185,28,154,238,109,262,445,213,267,766,538,545,-0.410441987297579,5.13227711166602,0.230655350117577,0.405173118124239
"4837","GB46558",8,31,248,215,59,76,147,80,18,226,278,50,0.688565711929618,3.86718524196066,0.230704182665427,0.405175115100848
"4838","GB40716",132,68,262,440,157,440,382,617,346,352,809,477,-0.337233140913027,5.4057765437072,0.230918351346134,0.40530559945763
"4839","GB47546",1039,224,9987,7074,15854,3312,26589,11197,21866,9192,3551,7565,0.74419594014511,10.1355263009241,0.230868724493804,0.40530559945763
"4840","GB47771",3,2,59,54,204,13,116,95,235,20,9,14,0.936757762417524,3.05320038353567,0.230921612875212,0.40530559945763
"4841","GB43153",175,89,324,439,350,381,433,500,804,646,850,650,-0.265804132555236,5.72427484405569,0.23109267571158,0.405522057461241
"4842","GB52244",45,18,59,26,60,60,38,48,65,52,77,65,0.344001442125826,2.72903219839066,0.231266140201555,0.405742639614253
"4843","GB42177",80,43,124,90,73,159,108,122,83,71,177,135,0.333648011876747,3.75995684225643,0.231364818521698,0.405748169558594
"4844","GB51718",43,25,91,83,77,78,73,85,110,126,91,79,0.300633505145845,3.32130420772403,0.23133083273459,0.405748169558594
"4845","GB49991",1316,1031,1172,1892,1855,1724,2828,2917,2410,2239,2745,2580,0.360608775389575,8.00873868405868,0.23149422464102,0.405891318539827
"4846","GB43495",164,162,239,307,370,223,894,614,558,525,447,542,0.351808758905796,5.66417343910518,0.231597934569804,0.405989363221313
"4847","GB43742",532,301,1116,1319,807,1210,1038,963,1204,1406,1278,977,0.325624177104409,6.95317265322943,0.231832546534616,0.406143145754036
"4848","GB55218",126,31,50,178,75,51,68,149,80,105,124,210,0.446231167548825,3.72981716943044,0.231876898988473,0.406143145754036
"4849","GB55794",26,24,64,37,51,51,70,78,74,67,70,54,0.328292906805955,2.8190966223501,0.231776792767626,0.406143145754036
"4850","GB55869",18,12,30,40,42,56,62,74,59,76,117,63,-0.311859307874553,2.67550099444715,0.231822365214867,0.406143145754036
"4851","GB46768",160,282,278,678,484,352,405,641,704,595,669,464,0.328809902226679,5.87968381932838,0.231976022384146,0.406203698983538
"4852","GB54340",28,28,50,54,46,76,49,48,70,57,82,49,0.298178214174611,2.77369201633143,0.232054920678883,0.406203698983538
"4853","GB55729",3417,744,5954,4368,7794,3450,7552,2713,7961,5588,9401,9086,0.460904258788112,9.39281519772604,0.232020810387895,0.406203698983538
"4854","GB50035",26,11,43,48,52,45,57,52,70,57,61,49,0.324757470281913,2.572864881598,0.232106693675975,0.406210622739474
"4855","GB49386",11,19,57,84,21,48,242,198,226,243,129,87,-0.422785950547822,3.64576918169019,0.232310560605879,0.406483668866518
"4856","GB43964",25,24,41,56,35,76,48,64,112,80,98,99,-0.323052482588969,2.91918294288415,0.232398042161794,0.406553000033863
"4857","GB48429",532,271,742,1057,609,867,704,874,1122,1035,1021,791,0.299656160543687,6.62414074300406,0.232505436641514,0.406573422039865
"4858","GB53727",151,117,208,951,188,257,146,377,722,298,413,233,0.423927682265781,5.3352374548265,0.232500654291346,0.406573422039865
"4859","GB54657",114,59,188,201,177,277,272,330,361,331,449,369,-0.247630389611856,4.91313978345009,0.232799235298373,0.40700339655478
"4860","GB44796",33,14,35,71,34,49,78,73,137,76,136,119,-0.307017068159488,3.03064980052417,0.232920850409779,0.40713222720804
"4861","GB47279",465,117,875,784,201,1400,409,832,607,1029,1377,1534,-0.468955529533191,6.54387645013878,0.232979638127245,0.407151208782338
"4862","GB40028",44,36,107,94,100,83,109,98,187,120,114,124,0.294076792773819,3.63601918674208,0.233083747961177,0.407249370409337
"4863","GB45861",1218,67,297,315,600,601,141,264,431,1133,903,65,0.681876230704736,6.09658626911411,0.233216305629182,0.407397186164898
"4864","GB44163",56,57,181,249,238,167,73,277,770,103,222,677,-0.502161685127388,4.82324535860697,0.233324429781808,0.407444662006699
"4865","GB54098",64,58,157,190,118,152,143,197,190,197,202,137,0.270281435007049,4.21262729130596,0.233339409142153,0.407444662006699
"4866","GB40848",69,36,37,62,74,68,147,80,105,77,121,156,0.373649665185192,3.4350312147028,0.233497394493175,0.407636737817412
"4867","GB40473",116,63,209,258,183,207,201,247,350,246,288,207,0.251632941921825,4.70102023219792,0.233736199299813,0.407661270662196
"4868","GB42880",198,112,319,370,319,368,307,379,502,444,475,303,0.245519483062162,5.38293321872389,0.233895354115073,0.407661270662196
"4869","GB45819",103,64,90,111,139,166,228,209,356,253,310,380,-0.286556391271427,4.54118591497798,0.23379045555749,0.407661270662196
"4870","GB46883",22,17,35,58,33,43,45,88,111,68,87,77,-0.307645520808087,2.75083706378713,0.23373766604089,0.407661270662196
"4871","GB53140",284,166,431,532,432,462,412,486,745,569,626,574,0.251484268398336,5.86213294464925,0.233640599738312,0.407661270662196
"4872","GB53812",142,78,245,307,195,346,260,346,517,411,611,398,-0.253196203531241,5.20602503967199,0.233757837695457,0.407661270662196
"4873","GB54474",290,349,326,437,553,534,738,636,1011,642,794,550,0.327168995938431,6.1587315175845,0.233869696492925,0.407661270662196
"4874","GB55465",105,86,133,149,184,195,209,245,468,314,364,407,-0.274548675132019,4.78983909756626,0.233829586554939,0.407661270662196
"4875","GB53237",21,16,68,66,56,97,49,73,110,100,159,77,-0.332234270638888,3.11836020483211,0.233948253963925,0.407669829215085
"4876","GB44193",78,45,143,156,148,168,225,241,333,345,369,225,-0.251482930238086,4.55693032004481,0.234176147762617,0.407912874460455
"4877","GB47804",94,24,351,399,416,1090,896,813,361,827,680,780,-0.528881080321117,5.98557019070013,0.234183765596661,0.407912874460455
"4878","GB49409",373,278,594,659,746,648,880,709,1266,921,834,824,0.305031714344607,6.47037007396775,0.234235695938437,0.407919687781268
"4879","GB47844",50,34,107,102,138,125,131,138,240,229,271,226,-0.27933075877283,4.09688520251812,0.234360197244402,0.408052854189628
"4880","GB54288",245,111,392,401,411,598,528,630,848,673,968,744,-0.273147348627584,5.96417081039915,0.234643587523178,0.408462556559303
"4881","GB40723",441,201,581,1087,542,784,529,719,853,732,1044,708,0.298669851406492,6.38465893087889,0.23474668360338,0.408558303054848
"4882","GB41676",54,74,80,112,114,101,203,163,211,156,115,186,0.331723120559395,4.03185156772399,0.234827549090672,0.408615327637293
"4883","GB46206",31,8,27,42,45,29,54,54,55,52,53,43,0.361527457370694,2.37345079534166,0.234928510926661,0.40865102158838
"4884","GB54507",14193,4543,10441,8697,2544,28910,11532,19017,12479,21192,32887,28910,-0.518543690653145,10.9145871098652,0.234944271858464,0.40865102158838
"4885","GB52093",39,38,25,46,62,33,108,56,83,99,106,90,0.387082912988549,3.04532921925279,0.235048252511323,0.408748189372301
"4886","GB53238",83,62,122,168,121,140,116,161,214,177,211,150,0.24456930594339,4.15454603266941,0.235412791307067,0.40929833445631
"4887","GB49799",77,173,74,60,114,128,449,168,158,204,342,330,0.510638442636834,4.61673597366026,0.235791187224416,0.409872342024025
"4888","GB55664",1027,602,1377,1092,1920,1085,1924,1431,3010,2175,2522,1535,0.359918878247467,7.63946430323955,0.235920821525396,0.410013784545466
"4889","GB46771",63,36,72,176,59,131,91,90,126,97,159,107,0.305559833187956,3.64206886966868,0.236126619088303,0.410287508520175
"4890","GB50967",199,142,368,342,228,345,363,422,403,433,466,431,0.259552829461435,5.41820782059984,0.23640662970426,0.410690044854334
"4891","GB50889",25,47,61,28,57,53,84,50,248,144,254,114,-0.445042439300183,3.45843921093525,0.236558157393877,0.410869259264155
"4892","GB50373",38,25,97,120,138,123,239,208,381,163,248,253,-0.299547643359419,4.2339881849555,0.236786581314868,0.411181931371588
"4893","GB48597",104,37,209,220,152,295,133,242,254,339,444,277,-0.310023314522734,4.70556542252798,0.236857093193618,0.411220316100508
"4894","GB44296",8,13,65,69,66,49,26,65,259,47,55,167,-0.532389953628143,3.04936939824688,0.236928833036837,0.411260816642405
"4895","GB47969",125,119,193,261,197,267,220,282,294,264,349,286,0.245597622544824,4.89368499981242,0.237296127693828,0.411730107181183
"4896","GB55703",1965,2564,2017,2713,2900,2990,4499,4539,5073,4086,4494,4170,0.388849507414673,8.80926114674222,0.237250182321167,0.411730107181183
"4897","GB42731",324,163,395,559,393,603,508,713,971,810,1143,942,-0.274566983721292,6.17075925485107,0.237510153020684,0.412017306495958
"4898","GB49614",125,90,195,199,91,204,165,170,172,220,266,285,0.297043050321653,4.52693986860075,0.237857635171115,0.412535853568522
"4899","GB46477",73,65,195,222,148,187,136,186,244,214,239,185,0.25866711150789,4.42113929006666,0.23793647039228,0.412588347822498
"4900","GB50854",244,282,505,703,456,648,460,956,1650,966,1062,983,-0.319503762856943,6.41249449007946,0.238104193046857,0.412794922435317
"4901","GB53173",71,26,185,145,203,236,184,222,372,332,382,209,-0.318340070168305,4.59772764794367,0.238191015881536,0.412861187495134
"4902","GB41446",79,40,134,214,133,206,187,211,307,293,352,268,-0.256056741429555,4.53013455965783,0.238443338932937,0.413045710488438
"4903","GB44083",145,78,228,325,229,278,265,333,353,298,350,273,0.243272935945864,5.00034789192105,0.238348311988873,0.413045710488438
"4904","GB52021",217,445,202,215,365,300,674,464,457,603,692,777,0.446391828330705,5.89084694974424,0.238428170572359,0.413045710488438
"4905","GB47572",284,195,625,651,589,659,572,621,870,746,786,586,0.275661402047858,6.18841370455285,0.238658141372084,0.413333519053181
"4906","GB53709",36,15,23,29,13,87,35,38,42,56,54,114,-0.481063609500985,2.49927668846896,0.238791036815619,0.413479383968342
"4907","GB42297",1254,1155,1969,4870,2248,2825,2144,3186,3700,2926,3997,2495,0.344128198152626,8.38309102572631,0.238941560593494,0.413571425680875
"4908","GB43842",293,98,245,396,319,281,461,569,481,351,478,477,0.295004061189642,5.50021564593588,0.238913000607793,0.413571425680875
"4909","GB52017",88,42,234,195,223,238,85,183,193,296,90,137,0.371069399639686,4.40574254319248,0.239105506335695,0.41377088537823
"4910","GB54283",38,26,79,102,75,82,67,80,112,103,121,73,0.279017906510861,3.30163156831091,0.239698541060661,0.414712648943037
"4911","GB40564",61,39,84,118,89,138,124,160,223,162,244,189,-0.252347962389018,3.98561598782158,0.240014187034665,0.414836321232854
"4912","GB42145",12,15,16,23,24,46,71,47,62,59,72,78,-0.356528626767144,2.38633501666047,0.239958990639809,0.414836321232854
"4913","GB45514",55,35,86,94,151,105,134,127,166,150,160,99,0.297282382335521,3.79969730645639,0.239933754702049,0.414836321232854
"4914","GB49388",262,168,305,329,353,553,453,522,759,755,961,693,-0.272447389980733,5.89066375730199,0.239883783812578,0.414836321232854
"4915","GB55007",106,75,588,416,1010,292,1193,242,1122,731,327,1072,0.551105641865006,6.12996132889246,0.239993835318231,0.414836321232854
"4916","GB46543",90,118,110,165,169,122,276,234,313,168,224,346,0.333256643486374,4.60099271148631,0.240113806888968,0.414870180459963
"4917","GB53177",180,173,266,402,267,278,415,506,446,452,506,417,0.268761139971646,5.46679633567541,0.240131451126738,0.414870180459963
"4918","GB55491",165,127,375,415,318,542,430,516,731,779,744,573,-0.266465917794156,5.77833190163226,0.240341830354358,0.415149216929702
"4919","GB53859",137,114,165,217,201,218,268,333,351,254,307,256,0.258766497231048,4.86976302840515,0.24047214199265,0.415289865059477
"4920","GB50898",62,10,95,72,24,148,46,96,92,121,178,106,-0.43219807839991,3.37674472806642,0.240564937960441,0.415365680482509
"4921","GB49468",153,163,309,358,321,363,365,411,442,437,492,413,0.251011005712852,5.44266466726322,0.240724791941568,0.415557225674379
"4922","GB46496",69,50,74,96,144,125,186,158,311,242,304,250,-0.275147764998109,4.26323392174454,0.2408111216815,0.415621795750577
"4923","GB55921",171,27,100,111,81,163,137,245,103,137,74,94,0.442039746402267,3.99015951956162,0.241041897203462,0.415935591457121
"4924","GB50923",160,129,196,262,246,228,229,296,413,345,309,360,0.248842207609767,5.04053720062201,0.24144242443289,0.416542119325224
"4925","GB44186",388,497,343,289,556,592,674,665,939,768,812,654,0.380636520807984,6.28888475056972,0.241616427950504,0.416563854116069
"4926","GB44530",40,43,89,202,50,95,63,124,122,88,170,81,0.353971191381732,3.58781625129038,0.24155692017223,0.416563854116069
"4927","GB46486",10,15,34,45,26,24,22,36,55,32,37,33,0.359082506876953,1.98511427109841,0.241700204465933,0.416563854116069
